Monit_MAP_CODE1,LAKE_NAME,Year,phosphorus_avg,phosphorus_count,secchi_avg,secchi_count,mean_FIN_SQ_FT,median_FIN_SQ_FT,mean_acres,median_acres,mean_EMV_TOTAL,median_EMV_TOTAL,mean_total_tax,median_total_tax,pct_garage,pct_basement
82004400-01,West Boot Lake,2007,0.02328571428571428,7,3.7845,6,0.0,0.0,0.0,0.0,432706.8181818182,432706.8181818182,0.0,0.0,,
10001900-01,Bavaria Lake,2014,0.037384615384615384,13,1.723076923076923,13,1819.5288562434419,1819.5288562434419,1.2752098635886695,1.2752098635886695,300581.3746065058,300581.3746065058,3596.0703043022036,3596.0703043022036,0.7834714895754835,
82004400-01,West Boot Lake,2014,0.017666666666666667,12,3.754545454545455,11,1539.5454545454545,1539.5454545454545,15.015000000000002,15.015000000000002,366168.1818181818,366168.1818181818,0.0,0.0,1.0,1.0
02065400-01,Cenaiko Lake,2007,0.01508333333333333,12,2.15,4,675.2277256179344,675.2277256179344,0.7258373251580811,0.7258373251580811,244566.21000191607,244566.21000191607,2819.289040045986,2819.289040045986,,0.8667971156285104
82011602-01,Armstrong Lake,2007,0.07771428571428574,7,0.9144285714285715,7,0.0,0.0,0.0,0.0,361463.4449430445,361463.4449430445,0.0,0.0,,
10008800-01,Hydes Lake,2010,0.10885714285714287,14,1.407142857142857,14,1411.8333333333333,1411.8333333333333,19.187820512820505,19.187820512820505,348621.7948717949,348621.7948717949,3283.4358974358975,3283.4358974358975,0.5824175824175825,
82001000-01,McDonald Lake,2008,0.06482608695652173,23,1.7418125000000002,16,0.0,0.0,4.290552677029363,4.290552677029363,615174.9568221071,615174.9568221071,605042.1416234887,605042.1416234887,,
82011602-01,Armstrong Lake,2004,0.05928571428571429,14,0.9903571428571428,14,0.0,0.0,0.697172957127149,0.697172957127149,292560.2052033712,292560.2052033712,4177.754488823745,4177.754488823745,,
02000500-01,George Watch Lake,2008,0.14883333333333335,12,0.5499999999999999,12,1716.5122749590835,1716.5122749590835,2.342667757774134,2.342667757774134,249898.52700491,249898.52700491,3289.148936170213,3289.148936170213,,0.9155963302752294
82001000-01,McDonald Lake,2009,0.04928571428571428,7,1.8428571428571427,7,2123.249569707401,2123.249569707401,4.434974182444067,4.434974182444067,597241.8244406197,597241.8244406197,591456.2822719449,591456.2822719449,,
19002700-01,Crystal Lake,2005,0.064,22,1.4681818181818185,22,2155.999470899471,2155.999470899471,0.4218412698412686,0.4218412698412686,283042.2751322751,283042.2751322751,2721.764021164021,2721.764021164021,,
10001900-01,Bavaria Lake,2005,0.055055555555555566,18,1.4766666666666666,18,1574.4094887148779,1574.4094887148779,1.6627775218793193,1.6627775218793193,277083.417779825,277083.417779825,2406.946107784431,2406.946107784431,0.6775178026449644,
19003200-01,Horseshoe Lake,2006,0.025333333333333336,3,1.8,3,2595.6446808510636,2595.6446808510636,1.409234042553187,1.409234042553187,324547.09219858155,324547.09219858155,3152.508510638298,3152.508510638298,,
10022600-01,Fireman's Clayhole Lake,2014,0.022846153846153846,13,2.7730769230769234,13,1588.4164648910412,1588.4164648910412,1.2300242130750616,1.2300242130750616,251994.55205811138,251994.55205811138,3479.9685230024215,3479.9685230024215,0.5694595574900254,
82010600-01,Elmo Lake,2010,0.01657894736842106,19,4.386666666666668,15,1650.6666666666667,1650.6666666666667,16.445000000000007,16.445000000000007,582797.2222222222,582797.2222222222,0.0,0.0,1.0,1.0
82005400-01,Bone Lake,2014,0.0395909090909091,22,1.3409090909090908,22,1005.3349753694581,1005.3349753694581,7.064827586206899,7.064827586206899,256865.5172413793,256865.5172413793,0.0,0.0,1.0,1.0
82009400-01,Colby Lake,2004,0.2571,10,0.6399999999999999,10,0.0,0.0,0.30494332149685527,0.30494332149685527,319798.82545752526,319798.82545752526,3284.0972411909315,3284.0972411909315,,
19004200-01,Ohmans Lake,2013,0.02521428571428572,14,3.0,12,2526.8764940239043,2526.8764940239043,4.46332669322709,4.46332669322709,363935.45816733065,363935.45816733065,4665.585657370518,4665.585657370518,,
02000500-01,George Watch Lake,2011,0.11599999999999999,14,0.9733333333333335,12,1765.7803278688525,1765.7803278688525,2.3457540983606484,2.3457540983606484,214929.83606557376,214929.83606557376,3430.383606557377,3430.383606557377,0.6918995401485674,0.900709219858156
10008800-01,Hydes Lake,2007,0.15492307692307694,13,1.2307692307692308,13,1492.7818181818182,1492.7818181818182,20.198636363636357,20.198636363636357,433552.7272727273,433552.7272727273,3648.5,3648.5,0.6136363636363636,
27002802-01,Cornelia Lake,2007,0.193,14,0.5199999999999999,5,0.0,0.0,1.4859090909090835,1.4859090909090835,583670.8445400753,583670.8445400753,11298.803926842389,11298.803926842389,,
10009300-01,Oak Lake,2004,0.08414285714285714,14,1.4964285714285717,14,1083.2368421052631,1083.2368421052631,20.37157894736842,20.37157894736842,317436.84210526315,317436.84210526315,1862.8245614035088,1862.8245614035088,0.5766871165644172,
82015300-01,Sunset Lake,2010,0.020874999999999998,8,3.15,4,1602.0943396226414,1602.0943396226414,7.059716981132072,7.059716981132072,333817.6100628931,333817.6100628931,0.0,0.0,1.0,1.0
10002900-01,Miller Lake,2005,0.1517142857142857,14,0.7214285714285714,14,1247.3675213675215,1247.3675213675215,39.00700854700855,39.00700854700855,300456.41025641025,300456.41025641025,1682.4700854700855,1682.4700854700855,0.6227106227106227,
82003600-01,Turtle Lake,2013,0.10675,12,,0,617.0,617.0,18.86961538461538,18.86961538461538,238965.38461538462,238965.38461538462,0.0,0.0,1.0,1.0
82010300-01,Olson Lake,2004,0.018642857142857145,14,3.2214285714285715,14,0.0,0.0,0.6599521126760565,0.6599521126760565,245068.9014084507,245068.9014084507,2237.037746478873,2237.037746478873,,
82006200-01,MacDonald Lake,2006,0.03371428571428571,7,2.9257999999999997,5,1052.133027522936,1052.133027522936,6.727614678899081,6.727614678899081,335445.871559633,335445.871559633,1647.1743119266055,1647.1743119266055,,
19009500-01,Seidl Lake,2010,0.059000000000000004,12,0.8458333333333333,12,1580.557697090276,1580.557697090276,0.24005719970155664,0.24005719970155664,174424.76995772196,174424.76995772196,2340.414697836359,2340.414697836359,,
10000200-01,Riley Lake,2013,0.034727272727272725,11,1.4727272727272727,11,524.3672055427252,524.3672055427252,0.9781986143187069,0.9781986143187069,460666.05080831406,460666.05080831406,6975.75519630485,6975.75519630485,0.9473684210526315,1.0
13005600-01,Heims Lake,2014,0.044333333333333336,12,1.1808333333333334,12,1216.232142857143,1216.232142857143,10.551964285714286,10.551964285714286,210391.9642857143,210391.9642857143,2725.5089285714284,2725.5089285714284,0.7401774397972116,0.9664429530201343
02000900-01,Reshanau Lake,2012,0.10788888888888887,9,0.3888888888888888,9,1586.3275602409637,1586.3275602409637,1.1220557228915589,1.1220557228915589,236978.9909638554,236978.9909638554,3646.234186746988,3646.234186746988,0.8280373831775701,0.9738105630728939
82009400-01,Colby Lake,2009,0.12533333333333332,3,0.5333333333333333,3,1935.9652311339391,1935.9652311339391,0.5738324772817083,0.5738324772817083,347090.9390227841,347090.9390227841,346882.98432767024,346882.98432767024,,
27000400-01,Penn Lake,2012,0.18978571428571428,14,0.2678571428571429,14,0.0,0.0,1.050125615345457,1.050125615345457,330821.1339331183,330821.1339331183,8136.466813783738,8136.466813783738,1.0,1.0
10000500-01,Courthouse Lake,2014,0.02769230769230769,13,4.3307692307692305,13,1384.283185840708,1384.283185840708,1.9515486725663724,1.9515486725663724,312115.9292035398,312115.9292035398,2467.853982300885,2467.853982300885,0.7752261656228253,
27012900-01,DuBay Lake,2013,0.043125,8,2.5571428571428574,7,1169.6567164179105,1169.6567164179105,16.000746268656712,16.000746268656712,262464.17910447763,262464.17910447763,6049.94776119403,6049.94776119403,1.0,1.0
27004700-01,Bush Lake,2004,0.027384615384615393,26,2.8846153846153846,13,0.0,0.0,0.0,0.0,271786.9833647745,271786.9833647745,3321.584976847882,3321.584976847882,,
82002602-01,Mud Lake,2011,0.11771428571428573,7,0.6616666666666666,6,229.7058823529412,229.7058823529412,39.095294117647065,39.095294117647065,298858.82352941175,298858.82352941175,0.0,0.0,1.0,1.0
82001400-01,Little Carnelian Lake,2012,0.012,1,8.0,1,1773.8768656716418,1773.8768656716418,6.4439552238805975,6.4439552238805975,360641.7910447761,360641.7910447761,0.0,0.0,1.0,1.0
82031300-01,Goetschel Lake,2010,0.05242857142857142,7,1.3485714285714285,7,1694.224025974026,1694.224025974026,4.612662337662336,4.612662337662336,372559.4155844156,372559.4155844156,0.0,0.0,1.0,1.0
82031300-01,Goetschel Lake,2004,0.0285,4,1.5,4,0.0,0.0,2.544604779411764,2.544604779411764,342806.6176470588,342806.6176470588,2479.7573529411766,2479.7573529411766,,
82030500-01,Jackson WMA,2013,0.04546153846153847,13,1.6577777777777776,9,1409.4659685863874,1409.4659685863874,0.8888874345549731,0.8888874345549731,197841.75392670158,197841.75392670158,0.0,0.0,1.0,1.0
82046200-01,Legion Pond,2008,0.13228571428571428,7,0.8271428571428572,7,0.0,0.0,2.9150847457627114,2.9150847457627114,303545.0363196126,303545.0363196126,274378.69249394676,274378.69249394676,,
19045600-01,Cobblestone Lake,2014,0.0558,10,0.89,10,2042.4137426900584,2042.4137426900584,0.5038432017543878,0.5038432017543878,234884.5394736842,234884.5394736842,3021.8823099415204,3021.8823099415204,,
27002802-01,Cornelia Lake,2009,0.11342857142857143,14,0.5642857142857143,14,741.5871147260274,741.5871147260274,1.8345526541095616,1.8345526541095616,531463.1207191781,531463.1207191781,10909.891481164384,10909.891481164384,1.0,1.0
70002100-01,Markley Lake,2006,0.055200000000000006,10,1.44,10,1321.4044728434505,1321.4044728434505,0.9796805111820992,0.9796805111820992,256265.5591054313,256265.5591054313,0.0,0.0,,
10001400-01,Hazeltine Lake,2005,0.16507142857142856,14,0.37692307692307686,13,3029.016962220509,3029.016962220509,2.3990285273708554,2.3990285273708554,505508.55821125675,505508.55821125675,6761.649961449499,6761.649961449499,0.7902902902902903,
82009002-01,Wilmes Lake,2010,0.089,11,1.581818181818182,11,1725.9318264673716,1725.9318264673716,0.4692198323003954,0.4692198323003954,273721.47283995623,273721.47283995623,0.0,0.0,1.0,1.0
10006600-01,Winkler Lake,2005,0.24371428571428572,14,0.5384615384615385,13,1100.5049504950496,1100.5049504950496,42.28188118811883,42.28188118811883,261394.05940594058,261394.05940594058,1109.019801980198,1109.019801980198,0.5565610859728507,
82012300-01,Bass Lake,2012,0.036424242424242415,33,2.692956521739131,23,1675.5481927710844,1675.5481927710844,7.234156626506031,7.234156626506031,303081.9277108434,303081.9277108434,0.0,0.0,1.0,1.0
82004400-01,West Boot Lake,2004,0.020285714285714292,14,4.177000000000001,14,0.0,0.0,9.013863636363636,9.013863636363636,348590.9090909091,348590.9090909091,2234.8636363636365,2234.8636363636365,,
82010300-01,Olson Lake,2013,0.015583333333333331,12,3.8208333333333333,12,1341.653172866521,1341.653172866521,0.9460393873085344,0.9460393873085344,224593.10722100656,224593.10722100656,0.0,0.0,1.0,1.0
62004901-01,Langton Lake,2012,0.049166666666666664,12,1.4,1,665.1808873720137,665.1808873720137,1.9455290102389085,1.9455290102389085,879848.8054607508,879848.8054607508,0.0,0.0,0.9094890510948905,0.92992700729927
82006500-01,Hay Lake,2009,0.05914285714285714,7,1.7635714285714286,7,1275.21926910299,1275.21926910299,6.578272425249168,6.578272425249168,268518.6046511628,268518.6046511628,260495.3488372093,260495.3488372093,,
10009500-01,Swede Lake,2004,0.21215384615384617,13,0.5738461538461538,13,1209.2892561983472,1209.2892561983472,41.8786776859504,41.8786776859504,349769.4214876033,349769.4214876033,1876.98347107438,1876.98347107438,0.7150259067357513,
82012600-01,Masterman Lake,2009,0.042785714285714295,14,2.035857142857143,14,1526.9515151515152,1526.9515151515152,7.738272727272728,7.738272727272728,409736.6666666667,409736.6666666667,403703.9393939394,403703.9393939394,,
82031300-01,Goetschel Lake,2008,0.02842857142857143,7,1.6400000000000001,7,0.0,0.0,4.348519736842101,4.348519736842101,409940.625,409940.625,373158.71710526315,373158.71710526315,,
82006700-01,Sand Lake,2008,0.06132,25,1.9225384615384615,13,0.0,0.0,12.879424778761054,12.879424778761054,273548.6725663717,273548.6725663717,248549.55752212388,248549.55752212388,,
82051400-01,Rest Area Pond,2007,0.1731,10,0.6588888888888887,9,0.0,0.0,0.0,0.0,484602.12014134275,484602.12014134275,0.0,0.0,,
70005400-01,Spring Lake,2013,0.18270000000000003,10,0.8549999999999999,10,1066.8435754189943,1066.8435754189943,0.9675418994413401,0.9675418994413401,252798.88268156425,252798.88268156425,0.0,0.0,,
10022600-01,Fireman's Clayhole Lake,2006,0.027076923076923085,13,2.792307692307692,13,1881.603448275862,1881.603448275862,1.8616487068965504,1.8616487068965504,360701.6163793103,360701.6163793103,3351.731681034483,3351.731681034483,0.5960320810468552,
10001000-01,Tamarack Lake,2006,0.07115384615384615,13,2.1876923076923083,13,1494.429158110883,1494.429158110883,2.0470841889117,2.0470841889117,333983.3675564682,333983.3675564682,2803.6735112936344,2803.6735112936344,0.4819277108433735,
19003100-01,Orchard Lake,2008,0.02407142857142857,14,2.95,14,2488.6162790697676,2488.6162790697676,1.2655684754521948,1.2655684754521948,368108.9147286822,368108.9147286822,3944.062015503876,3944.062015503876,,
82012500-01,Pat Lake,2007,0.04271428571428571,7,1.7635714285714283,7,0.0,0.0,0.0,0.0,529005.9523809524,529005.9523809524,0.0,0.0,,
82005400-01,Bone Lake,2004,0.05500000000000001,14,1.6654285714285717,14,0.0,0.0,3.9820629370629383,3.9820629370629383,234662.23776223775,234662.23776223775,1526.7412587412587,1526.7412587412587,,
27005300-01,Cobblecrest Lake,2010,0.1291111111111111,9,0.2888888888888889,9,898.9842843779232,898.9842843779232,1.1615584658559344,1.1615584658559344,283742.69410664175,283742.69410664175,4055.7695042095415,4055.7695042095415,1.0,1.0
82004900-01,Big Carnelian Lake,2006,0.032,7,3.3273333333333337,6,893.4030683403068,893.4030683403068,1.7373988842398909,1.7373988842398909,290763.179916318,290763.179916318,1749.634588563459,1749.634588563459,,
82005202-01,Jellums Lake,2007,0.05557142857142856,7,1.8286666666666667,6,0.0,0.0,0.0,0.0,299200.9708737864,299200.9708737864,0.0,0.0,,
27002900-01,Edina Lake,2005,0.12769999999999998,10,0.33999999999999997,10,0.0,0.0,0.0,0.0,637267.5466666666,637267.5466666666,15757.008266666666,15757.008266666666,,
82011700-01,Kramer Pond,2010,0.43400000000000005,7,0.32428571428571423,7,845.6967213114754,845.6967213114754,5.639918032786885,5.639918032786885,543155.737704918,543155.737704918,0.0,0.0,1.0,1.0
82013300-01,Sunnybrook Lake,2007,0.024071428571428577,14,2.3071428571428574,14,0.0,0.0,0.0,0.0,300145.2006980803,300145.2006980803,0.0,0.0,,
82016300-01,Clear Lake,2010,0.013714285714285715,7,6.014285714285713,7,1096.6009030913513,1096.6009030913513,0.9508544633553325,0.9508544633553325,266507.2941993748,266507.2941993748,187.9350468912817,187.9350468912817,0.9205286646069344,0.9843014128728415
19003000-01,Kingsley Lake,2007,0.013642857142857146,14,2.621428571428571,14,2770.890590809628,2770.890590809628,1.9212253829321668,1.9212253829321668,374373.0853391685,374373.0853391685,5713.527352297593,5713.527352297593,,
82004400-01,West Boot Lake,2006,0.024142857142857143,7,2.6822000000000004,5,1251.6818181818182,1251.6818181818182,8.985909090909091,8.985909090909091,391813.63636363635,391813.63636363635,2501.818181818182,2501.818181818182,,
82005400-01,Bone Lake,2009,0.039416666666666676,12,1.8083333333333333,12,954.2316784869977,954.2316784869977,6.8933806146572145,6.8933806146572145,253801.18203309693,253801.18203309693,235290.0709219858,235290.0709219858,,
82009200-01,Powers Lake,2009,0.38121428571428556,28,2.5037142857142856,14,1724.5033500837521,1724.5033500837521,0.6644472361809057,0.6644472361809057,420075.0418760469,420075.0418760469,420075.0418760469,420075.0418760469,,
19002200-01,Long Lake,2008,0.08088732394366199,71,1.8207424242424246,66,2279.122701761177,2279.122701761177,0.481871492161793,0.481871492161793,296131.0431585059,296131.0431585059,3096.7286626669247,3096.7286626669247,,
13002300-01,Moody Lake,2010,0.08333333333333333,12,1.0958333333333334,12,910.75,910.75,8.841875,8.841875,170512.5,170512.5,0.0,0.0,1.0,1.0
10004200-01,Parley Lake,2006,0.11617391304347825,23,0.8500000000000001,13,193.75570469798657,193.75570469798657,4.375261744966444,4.375261744966444,291332.61744966445,291332.61744966445,3342.7422818791947,3342.7422818791947,0.4936708860759494,
82010600-01,Elmo Lake,2005,0.021222222222222226,9,4.444444444444445,9,0.0,0.0,12.065616438356166,12.065616438356166,448627.397260274,448627.397260274,2535.8082191780823,2535.8082191780823,,
19003100-01,Orchard Lake,2012,0.02125,12,3.0666666666666664,12,2605.574122236671,2605.574122236671,1.5350910273081915,1.5350910273081915,295932.0546163849,295932.0546163849,3886.4941482444733,3886.4941482444733,,
82015900-01,Forest Lake,2011,0.03746875000000001,32,1.5812499999999996,32,914.9124705882352,914.9124705882352,0.7473223529411746,0.7473223529411746,208015.76470588235,208015.76470588235,0.0,0.0,1.0,1.0
70005000-01,McMahon Lake,2009,0.052545454545454555,11,1.2136363636363638,11,1213.1973094170403,1213.1973094170403,10.886053811659197,10.886053811659197,395665.4708520179,395665.4708520179,0.0,0.0,,
27004201-01,Twin Lake,2012,0.10096428571428573,28,0.9187500000000001,16,1019.8167955801105,1019.8167955801105,0.7325834254143614,0.7325834254143614,198095.8232044199,198095.8232044199,4690.677127071824,4690.677127071824,1.0,1.0
27005800-01,Ryan Lake,2008,0.038615384615384614,13,1.923076923076923,13,0.0,0.0,0.378134615384618,0.378134615384618,194991.510989011,194991.510989011,3070.714835164835,3070.714835164835,,
82011602-01,Armstrong Lake,2006,0.089,7,1.044857142857143,7,1172.7941693010187,1172.7941693010187,0.6694608359676817,0.6694608359676817,351168.0892167194,351168.0892167194,4806.523357920618,4806.523357920618,,
